Actual,Image,Count,Mean,Max,Std
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_248.jpg,23,0.2907702,0.41799957,0.041960984
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_197.jpg,28,0.2933664,0.5084951,0.054128814
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_066.jpg,1,0.24288362,0.24288362,0.0
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_223.jpg,21,0.2832138,0.39630336,0.03794009
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_643.jpg,25,0.3109789,0.4881512,0.06763666
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_666.jpg,25,0.27040458,0.36881733,0.03336934
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_026.jpg,2,0.2830661,0.32311523,0.04004912
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_689.jpg,19,0.2944399,0.52783847,0.07057564
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_289.jpg,30,0.3079224,0.4646747,0.06459646
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_254.jpg,22,0.29466408,0.38913286,0.037441958
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_069 - Copy.jpg,14,0.2844091,0.388782,0.04190801
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_500.jpg,11,0.2885276,0.42158842,0.0645011
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_043 - Copy.jpg,11,0.26617578,0.34466666,0.03576419
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_258.jpg,22,0.3072702,0.49913567,0.052521504
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_203.jpg,14,0.30319282,0.33792886,0.02404233
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_524.jpg,15,0.3134843,0.41517568,0.05833078
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_475.jpg,15,0.29910338,0.39357495,0.05126068
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_819.jpg,8,0.25724602,0.30183995,0.020738991
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_185.jpg,22,0.29880482,0.40373468,0.044929583
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_019.jpg,2,0.2812027,0.29178727,0.010584563
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_287.jpg,29,0.2986787,0.38295487,0.036350764
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_211.jpg,24,0.27958596,0.39074475,0.042010766
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_117.jpg,1,0.2516262,0.2516262,0.0
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_025.jpg,2,0.3072148,0.3444133,0.03719853
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_704.jpg,25,0.26955405,0.34551165,0.03028443
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_690.jpg,20,0.29957178,0.4526656,0.05663457
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_726.jpg,22,0.26438034,0.35883367,0.03128287
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_648.jpg,15,0.28390712,0.3720988,0.042375743
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_205.jpg,26,0.29969782,0.42086256,0.042912036
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_596.jpg,15,0.29584134,0.41949037,0.0528496
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_107 - Copy.jpg,13,0.279689,0.34405795,0.030547787
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_390.jpg,18,0.2799806,0.4037898,0.039865658
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_375.jpg,22,0.27438414,0.36549783,0.03362263
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_038.jpg,1,0.36663097,0.36663097,0.0
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_763.jpg,20,0.2912523,0.37928388,0.03277419
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_394.jpg,18,0.30824405,0.50357485,0.07011477
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_541.jpg,20,0.28332406,0.3636508,0.038204543
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_249.jpg,18,0.27944073,0.3665266,0.034560297
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_153.jpg,19,0.28605908,0.4366178,0.047599915
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_165.jpg,19,0.26311317,0.3203372,0.02525202
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_259.jpg,27,0.2831963,0.395874,0.036797002
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_242.jpg,26,0.2959898,0.3974393,0.04601155
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_525.jpg,16,0.29882932,0.5328805,0.07337411
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_022.jpg,4,0.3043368,0.39950204,0.057486597
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_624.jpg,24,0.28909293,0.41261065,0.051312994
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_037 - Copy.jpg,8,0.28383937,0.45617163,0.067067325
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_110.jpg,19,0.2809839,0.36657733,0.04390933
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_0s10.jpg,3,0.32727,0.40041828,0.054428425
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_168.jpg,19,0.2866706,0.43979704,0.059392095
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_431.jpg,14,0.3066968,0.4114105,0.05337044
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_730.jpg,21,0.28468582,0.3808865,0.03658466
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_559.jpg,10,0.2704196,0.30686262,0.02742715
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_744.jpg,18,0.27433574,0.41353792,0.041294217
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_385.jpg,20,0.28448766,0.4205854,0.05067098
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_237.jpg,25,0.2763898,0.34073433,0.030581398
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_059 - Copy.jpg,12,0.2619345,0.37237886,0.03650197
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_447.jpg,11,0.2974233,0.404248,0.046896864
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_408.jpg,17,0.30266047,0.38219184,0.048034586
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_519.jpg,23,0.2854944,0.41691542,0.048306324
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_064 - Copy.jpg,12,0.30285895,0.37660217,0.041691594
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_419.jpg,21,0.2874321,0.44366223,0.044493817
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_017.jpg,2,0.27066994,0.28369197,0.01302205
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_296.jpg,22,0.3110075,0.40146592,0.030469017
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_451.jpg,9,0.2798141,0.3776241,0.038708083
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_239.jpg,18,0.29094526,0.38469055,0.03566592
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_143.jpg,20,0.2853269,0.3313637,0.025918726
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_135.jpg,26,0.27295175,0.3848415,0.03564951
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_469.jpg,16,0.28376025,0.42412692,0.049426723
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_161.jpg,22,0.29887855,0.5752851,0.07722049
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_016 - Copy.jpg,9,0.29099944,0.42738158,0.058778115
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snasp_009.jpg,3,0.35466924,0.44679224,0.06591305
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_759.jpg,19,0.28638768,0.5706866,0.072459586
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_777.jpg,14,0.3110137,0.4005704,0.051953133
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_639.jpg,24,0.27547404,0.3571128,0.028846825
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_046 - Copy.jpg,13,0.26971105,0.3868856,0.04449775
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_011 - Copy.jpg,5,0.25592852,0.30049354,0.023283197
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_008.jpg,20,0.4026145,0.61476403,0.083318695
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_323.jpg,14,0.28521842,0.49430925,0.06365211
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_280.jpg,29,0.30132192,0.5475162,0.060592968
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_366.jpg,26,0.2836266,0.4297821,0.046805494
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_139.jpg,11,0.2654586,0.32199585,0.033068698
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_784.jpg,6,0.30143365,0.36710072,0.038027197
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_586.jpg,21,0.29017773,0.50893575,0.0607793
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_050.jpg,1,0.28705478,0.28705478,0.0
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_173.jpg,24,0.27973047,0.3571421,0.031582512
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_227.jpg,18,0.28489247,0.44433293,0.05172015
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_097 - Copy.jpg,16,0.29713747,0.5154312,0.07399704
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_808.jpg,15,0.2899774,0.45052937,0.06247376
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_668.jpg,24,0.2825197,0.42650178,0.048158947
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_126.jpg,2,0.2736625,0.27625966,0.002597168
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_115 - Copy.jpg,14,0.30754036,0.4703552,0.059985973
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_554.jpg,26,0.3149837,0.464723,0.05703923
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_610.jpg,18,0.31765217,0.41786882,0.048015818
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_496.jpg,19,0.28033355,0.3634478,0.035172213
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_075.jpg,1,0.24578121,0.24578121,0.0
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_222.jpg,21,0.28147417,0.35131,0.03370522
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_089.jpg,7,0.31322286,0.46915144,0.06810901
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_292.jpg,14,0.28621635,0.34597546,0.03552548
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_620.jpg,23,0.2747599,0.3565308,0.039046444
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_315.jpg,17,0.27900296,0.34412223,0.031790704
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_520.jpg,12,0.27237257,0.3839051,0.04328579
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_653.jpg,21,0.31116143,0.5043387,0.075468644
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_083 - Copy.jpg,13,0.27200657,0.38559356,0.037525713
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_049 - Copy.jpg,10,0.30076158,0.37746018,0.049383778
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_333.jpg,22,0.30638713,0.45971274,0.058168225
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_216.jpg,20,0.28493217,0.37907654,0.031163074
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_028 - Copy.jpg,9,0.27230015,0.35721582,0.037464563
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_757.jpg,21,0.29296505,0.3683545,0.044747077
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snapss_004.jpg,2,0.28258806,0.29573825,0.01315017
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_379.jpg,16,0.27831036,0.32980832,0.03130573
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_116 - Copy.jpg,16,0.2687191,0.3407106,0.0228818
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_045.jpg,1,0.23686522,0.23686522,0.0
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_625.jpg,23,0.29014385,0.3819194,0.04157586
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_105 - Copy.jpg,19,0.2993745,0.489407,0.059403386
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_359.jpg,29,0.29299918,0.43335736,0.043819025
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_571.jpg,16,0.27218133,0.35427427,0.03639924
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_735.jpg,22,0.28944767,0.3835028,0.043266974
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_426.jpg,9,0.2885915,0.36672354,0.033708513
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_671.jpg,25,0.29259324,0.5030395,0.06190306
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_080 - Copy.jpg,16,0.27577227,0.41378233,0.057435766
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_273.jpg,29,0.29725227,0.4657182,0.050270077
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_104 - Copy.jpg,20,0.323445,0.50269425,0.07464701
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_719.jpg,18,0.29686117,0.42177105,0.048784655
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_606.jpg,22,0.28652003,0.49596828,0.053327084
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_137.jpg,18,0.26855543,0.3810898,0.034052074
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_783.jpg,7,0.28130585,0.32674327,0.025127497
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_055 - Copy.jpg,13,0.28290063,0.56159735,0.085167505
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_115.jpg,3,0.30090055,0.3106875,0.01272416
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_023.jpg,3,0.25505748,0.2650782,0.00838554
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_580.jpg,16,0.2748286,0.34001464,0.038541622
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_542.jpg,20,0.29453975,0.3939601,0.04220586
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_134.jpg,17,0.2779672,0.35774305,0.037045218
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_106.jpg,2,0.29541767,0.32685065,0.03143297
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_370.jpg,22,0.30065525,0.53663933,0.065064885
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_754.jpg,19,0.27708092,0.36310858,0.03197973
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_109.jpg,2,0.33260608,0.3433441,0.010738015
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_788.jpg,15,0.2709274,0.31459144,0.024217516
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_588.jpg,17,0.30073938,0.49402148,0.073906206
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_583.jpg,15,0.29051456,0.53165245,0.06883839
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_078.jpg,2,0.26988265,0.2706531,0.00077044964
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_506.jpg,17,0.2795723,0.42260647,0.050887402
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_128 - Copy.jpg,17,0.2883107,0.3831023,0.044146553
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_181.jpg,23,0.28973848,0.40432143,0.04396194
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_317.jpg,23,0.29138714,0.40133065,0.038770538
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_595.jpg,21,0.2947975,0.40164232,0.045667887
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_295.jpg,20,0.2964084,0.4222179,0.045497432
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_378.jpg,20,0.27640218,0.3487504,0.032605693
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_487.jpg,18,0.28150606,0.37432063,0.038552538
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_438.jpg,19,0.2806322,0.44885206,0.05806829
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_042.jpg,1,0.26540107,0.26540107,0.0
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_087.jpg,2,0.32068464,0.32612747,0.005442828
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_s003.jpg,2,0.2556892,0.2754643,0.019775078
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_684.jpg,23,0.29254523,0.40490448,0.03953142
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_384.jpg,18,0.27567756,0.30812106,0.02474934
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_491.jpg,13,0.27900082,0.32483444,0.027854789
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_032.jpg,2,0.29929432,0.32008806,0.020793736
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_676.jpg,20,0.31088895,0.5131999,0.06442487
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_294.jpg,19,0.2982458,0.35878116,0.036482565
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_805.jpg,12,0.27574587,0.31902742,0.030578999
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_377.jpg,17,0.26737925,0.3156796,0.022365872
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_769.jpg,16,0.29007268,0.4101659,0.0412129
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_077.jpg,2,0.25190896,0.27251196,0.020602986
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_288.jpg,28,0.30461097,0.6438644,0.08018267
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_751.jpg,19,0.2918437,0.45512348,0.055427846
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_022 - Copy.jpg,5,0.27420503,0.36231726,0.048250295
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_129 - Copy.jpg,15,0.28162193,0.35570377,0.03080948
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_373.jpg,26,0.27758616,0.35109034,0.031196028
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_329.jpg,23,0.2848518,0.37040532,0.033054795
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_633.jpg,21,0.29341567,0.4490212,0.062566236
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_556.jpg,20,0.28845733,0.38998097,0.039487977
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_113 - Copy.jpg,14,0.28473526,0.4913785,0.065511815
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_682.jpg,19,0.31772032,0.44546917,0.06509949
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_645.jpg,26,0.27898258,0.3883276,0.0423588
